datetime,no2-A,no2-W,o3-A,o3-W,co-A,co-W,temperature,pressure,humidity,pt,nc,epa-no2,epa-o3
2017-09-18 00:22:00-07:00,295.78402669999997,298.1559739,426.2692585,416.3283303,307.19062470000006,243.5543078,23.699999999999996,999.45,46.174,325.64743840000006,71.66781230000001,0.006999999999999999,0.027600000000000003
2017-09-18 00:23:00-07:00,296.2090397,298.46535829999993,426.0692527,417.0314767,307.6156377,241.9730093,23.699999999999996,999.4799999999999,46.32300000000001,325.6630637,71.5865597,0.006900000000000001,0.0281
2017-09-18 00:24:00-07:00,296.190289,298.3716056,426.9286539,417.0314767,307.8718956,250.25451209999997,23.699999999999996,999.4499999999998,46.407,325.6318129,71.5865597,0.0067,0.0285
2017-09-18 00:25:00-07:00,296.1184118,297.7778374,427.9318095,417.09710379999996,306.9593677000001,254.4327647,23.609999999999996,999.45,46.528,325.6411881,71.58343459999999,0.0067,0.0283
2017-09-18 00:26:00-07:00,295.3840144,297.57783140000004,426.6473954,416.9002227,304.6342967,254.18275700000004,23.599999999999998,999.51,46.328,325.60368700000004,71.58968480000001,0.0066,0.0278
2017-09-18 00:27:00-07:00,296.24966589999997,298.27160250000003,427.59742420000003,416.9220984,305.46869710000004,254.6983978,23.599999999999998,999.4699999999999,46.247,325.5911866,71.5459334,0.0064,0.0277
2017-09-18 00:28:00-07:00,296.1621632,298.2278511,427.2411634,417.3877377,303.9436507,254.0765038,23.599999999999998,999.46,46.172999999999995,325.5693109,71.5490585,0.0063,0.0284
2017-09-18 00:29:00-07:00,295.90590540000005,298.30910360000007,427.0599077999999,417.15023039999994,303.7811457,254.61714539999997,23.599999999999998,999.4799999999999,46.154,325.56618579999997,71.5803095,0.0062,0.0282
2017-09-18 00:30:00-07:00,295.6808986,298.446608,426.25675839999997,416.8377208999999,302.8873685,254.84527740000004,23.599999999999998,999.4599999999998,45.91400000000001,325.541185,71.5678091,0.006,0.0292
2017-09-18 00:31:00-07:00,295.8871547,298.5716117999999,425.62548910000004,416.9627246,302.49673150000007,254.6921477,23.599999999999998,999.4900000000001,45.626,325.5630607,71.55843380000002,0.005900000000000001,0.0302
2017-09-18 00:32:00-07:00,295.009003,298.1059725,426.06925249999995,417.03772710000004,300.3497909,254.63277079999997,23.599999999999998,999.4799999999999,45.144,325.5474352,71.59280989999999,0.0056,0.0294
2017-09-18 00:33:00-07:00,294.62774110000004,298.09347220000006,425.2848537,416.7689687999999,299.5216406,254.96090580000003,23.599999999999998,999.4699999999999,44.675,325.53493480000003,71.60218520000001,0.0055,0.0292
2017-09-18 00:34:00-07:00,294.7714958,298.14034860000004,427.5005461999999,417.1627307,297.5747064000001,255.4202949,23.589999999999996,999.4799999999999,44.171,325.52243439999995,71.65218680000001,0.0055,0.0292
2017-09-18 00:35:00-07:00,295.4621419,298.1997254,427.5099215,417.0627277,299.07475200000005,256.44845109999994,23.56,999.4699999999999,43.985,325.51930930000003,71.65843700000002,0.0055,0.0288
2017-09-18 00:36:00-07:00,295.1402569,298.2122257,426.928654,417.09710379999996,299.0310008,251.17016510000002,23.5,999.43,44.104,325.52243439999995,71.68343780000001,0.0055,0.0287
2017-09-18 00:37:00-07:00,295.0433789,298.3434798,426.7567736,416.6970916,298.3903562,243.71681249999997,23.509999999999998,999.4399999999999,44.045,325.48180809999997,71.68343780000001,0.0054,0.0294
2017-09-18 00:38:00-07:00,294.87462389999996,298.255977,425.06609710000004,416.0251961,300.03728140000004,244.77309490000002,23.5,999.4299999999997,43.947,325.47868299999993,71.6990633,0.0053,0.028999999999999998
2017-09-18 00:39:00-07:00,295.6027711,298.3403547,425.7473678,416.8283455999999,303.81552180000006,244.18870199999998,23.52,999.49,43.909000000000006,325.45993239999996,71.7146888,0.0053,0.0291
2017-09-18 00:40:00-07:00,295.5683949,297.9403425,425.97862490000006,416.443959,303.9780267,245.2637349,23.5,999.43,43.973,325.4349316,71.72093900000002,0.0052,0.0281
