datetime,no2-A,no2-W,o3-A,o3-W,co-A,co-W,temperature,pressure,humidity,pt,nc,epa-o3,epa-no2,epa-temperature
2017-09-13 04:05:00-07:00,300.9154333,296.2059147,431.28191180000005,422.0253791,307.76564210000004,267.4987883,22.0,988.8799999999999,77.686,323.07235899999995,9.372160900000003,0.036000000000000004,0.002,68.4
2017-09-13 04:06:00-07:00,301.3029451,296.2590413,431.24753549999997,422.25663629999997,307.8156437,268.3331887,22.0,988.8999999999999,77.76399999999998,323.0754841,9.362785600000002,0.036000000000000004,0.002,68.4
2017-09-13 04:07:00-07:00,301.4373242,296.39029519999997,431.29128690000005,421.97537779999993,309.1906857,269.21134070000005,22.0,988.9200000000001,77.795,323.04423319999995,9.350285200000002,0.035,0.002,68.4
2017-09-13 04:08:00-07:00,301.3123203,296.44029680000006,430.94127640000005,422.2410108,307.2156254,267.26440629999996,22.0,988.89,77.815,323.06298369999996,9.3471601,0.035,0.002,68.4
2017-09-13 04:09:00-07:00,301.21231720000003,296.0684103,431.4725424,422.43789180000005,308.5437911,268.91445650000003,22.0,988.93,77.89799999999998,323.041108,9.344035000000002,0.035,0.002,68.4
2017-09-13 04:10:00-07:00,301.3310708,295.87152920000005,431.7663015,422.30976280000004,306.6812343,267.59879140000004,22.0,988.9100000000001,77.934,323.03173289999995,9.340909900000002,0.036000000000000004,0.002,68.4
2017-09-13 04:11:00-07:00,301.4967009,296.6684287,431.7694264999999,422.05350510000005,307.1187472,267.1019013,22.0,988.9199999999998,77.95599999999999,323.0317328,9.344035000000002,0.035,0.002,68.4
2017-09-13 04:12:00-07:00,301.10606390000004,296.11528680000004,431.39441509999995,421.73787060000006,307.431257,267.5956663,22.0,988.9199999999998,77.97800000000001,323.0129825,9.344035000000002,0.034,0.002,68.4
2017-09-13 04:13:00-07:00,301.2654439,296.38404499999996,430.6193915,422.14100769999993,308.5625416,267.36440949999997,22.0,988.97,77.95900000000002,323.01610739999995,9.344035000000002,0.034,0.002,68.4
2017-09-13 04:14:00-07:00,301.3060701,296.6215523,430.62564159999994,422.0785057,308.4531632,267.6269172,22.0,988.9199999999998,77.952,322.997357,9.344035000000002,0.035,0.002,68.5
2017-09-13 04:15:00-07:00,301.14356510000005,296.3152927,430.75689570000003,422.31288779999994,307.94689780000004,268.2425611,22.0,988.9,77.986,322.99423190000005,9.340909900000002,0.035,0.002,68.5
2017-09-13 04:16:00-07:00,301.3904477,296.53092440000006,431.4819176000001,422.2691366,309.0156805,269.0300852,22.0,988.8799999999998,78.02899999999998,323.00048219999996,9.344035000000002,0.036000000000000004,0.002,68.5
2017-09-13 04:17:00-07:00,301.5404524,296.2746667,431.33503840000003,421.9535018999999,306.64685820000005,267.29565709999997,22.0,988.95,78.04099999999998,323.0129824,9.344035000000002,0.036000000000000004,0.002,68.5
2017-09-13 04:18:00-07:00,301.3123204,296.45592200000004,430.75377039999995,422.22851030000004,307.2375012,266.6831386,22.0,988.9099999999999,78.032,323.01610730000004,9.3471601,0.036000000000000004,0.002,68.5
2017-09-13 04:19:00-07:00,301.8748375,296.7340555,431.53504439999995,421.99100319999997,306.55623030000004,267.5112888,22.0,988.9199999999997,78.01999999999998,323.02860780000003,9.350285200000002,0.036000000000000004,0.002,68.5
2017-09-13 04:20:00-07:00,301.6810817,296.7778068,431.9694327,421.5847408000001,307.8687704,268.2894375,21.990000000000002,988.8599999999999,78.125,323.02235759999996,9.356535400000002,0.036000000000000004,0.002,68.5
2017-09-13 04:21:00-07:00,301.35294639999995,296.5059237,431.8694294999999,422.21288489999995,306.5718558,267.08940079999996,21.900000000000002,988.89,78.221,323.00360720000003,9.356535400000002,0.035,0.002,68.4
2017-09-13 04:22:00-07:00,301.4748253,296.3371686,431.70379940000004,422.1722586000001,305.5655751,267.1050265,21.900000000000002,988.9199999999998,78.273,323.0036072,9.359660500000002,0.035,0.002,68.4
2017-09-13 04:23:00-07:00,301.25294349999996,296.06216000000006,431.1631582,422.0941313,306.6999848,267.72692040000004,21.910000000000004,988.95,78.294,323.00360720000003,9.350285200000002,0.035,0.002,68.4
2017-09-13 04:24:00-07:00,301.4591998,296.4590472,431.5694205000001,422.3316387,307.30000309999997,267.74567079999997,21.900000000000002,988.97,78.285,322.96298140000005,9.353410300000002,0.034,0.002,68.4
2017-09-13 04:25:00-07:00,301.5967041,296.3434188,432.41944650000005,422.1660085,307.0656209,268.13943299999994,21.900000000000002,988.9,78.405,322.9754816000001,9.353410300000002,0.035,0.002,68.4
2017-09-13 04:26:00-07:00,301.3498214,296.2934172,432.0319345,422.0628804000001,305.96558719999996,268.0144293,21.880000000000003,988.8599999999999,78.464,322.9442309,9.356535400000002,0.035,0.002,68.4
2017-09-13 04:27:00-07:00,301.74358350000006,296.4277963,432.144438,422.1222573,305.1718132,266.4018799,21.810000000000006,988.8999999999999,78.50299999999997,322.947356,9.350285200000002,0.035,0.002,68.3
2017-09-13 04:28:00-07:00,301.42794890000005,296.027784,432.4163213,422.0378795,305.61557669999996,267.4550370999999,21.800000000000004,988.8699999999999,78.627,322.947356,9.4127872,0.035,0.002,68.3
2017-09-13 04:29:00-07:00,301.2185673,296.0652851,432.1069369,421.9128758,306.0780909,267.98630319999995,21.800000000000004,988.93,78.718,322.94735589999993,9.4096621,0.035,0.002,68.3
2017-09-13 04:30:00-07:00,300.8716816,295.6152714,432.3881955,421.9253761,305.4186957,267.6612934000001,21.800000000000004,988.9399999999999,78.797,322.94110579999995,9.4034119,0.034,0.002,68.3
2017-09-13 04:31:00-07:00,301.73733319999997,296.08403580000004,432.00693379999996,421.9660024,306.1999692,266.9768974,21.800000000000004,988.9499999999998,78.829,322.90985479999995,9.4002868,0.035,0.002,68.3
2017-09-13 04:32:00-07:00,301.5967038,296.45592210000007,432.55070049999995,421.97537769999997,305.2811915,266.7737662,21.800000000000004,988.9699999999999,78.84700000000001,322.91297979999996,9.390911500000001,0.034,0.002,68.3
